url
https://www.metacritic.com/game/nintendo-64/the-legend-of-zelda-ocarina-of-time
https://www.metacritic.com/game/wii/super-mario-galaxy
https://www.metacritic.com/game/wii/super-mario-galaxy-2
https://www.metacritic.com/game/gamecube/metroid-prime
https://www.metacritic.com/game/switch/super-mario-odyssey
https://www.metacritic.com/game/xbox/halo-combat-evolved
https://www.metacritic.com/game/switch/the-house-in-fata-morgana---dreams-of-the-revenants-edition--
https://www.metacritic.com/game/dreamcast/nfl-2k1
https://www.metacritic.com/game/playstation-3/uncharted-2-among-thieves
https://www.metacritic.com/game/playstation/tekken-3
https://www.metacritic.com/game/gamecube/the-legend-of-zelda-the-wind-waker
https://www.metacritic.com/game/playstation/gran-turismo
https://www.metacritic.com/game/playstation-2/metal-gear-solid-2-sons-of-liberty
https://www.metacritic.com/game/xbox/grand-theft-auto-double-pack
https://www.metacritic.com/game/pc/baldurs-gate-ii-shadows-of-amn
https://www.metacritic.com/game/switch/tetris-effect-connected
https://www.metacritic.com/game/gamecube/the-legend-of-zelda-collectors-edition
https://www.metacritic.com/game/playstation-2/gran-turismo-3-a-spec
https://www.metacritic.com/game/game-boy-advance/the-legend-of-zelda-a-link-to-the-past
https://www.metacritic.com/game/nintendo-64/the-legend-of-zelda-majoras-mask
https://www.metacritic.com/game/playstation-3/the-last-of-us
https://www.metacritic.com/game/playstation-4/persona-5-royal
https://www.metacritic.com/game/playstation-4/the-last-of-us-remastered
https://www.metacritic.com/game/3ds/the-legend-of-zelda-ocarina-of-time-3d
https://www.metacritic.com/game/playstation/chrono-cross
https://www.metacritic.com/game/xbox-360/gears-of-war
https://www.metacritic.com/game/pc/sid-meiers-civilization-ii
https://www.metacritic.com/game/xbox-360/halo-3
https://www.metacritic.com/game/xbox/ninja-gaiden-black
https://www.metacritic.com/game/game-boy-advance/super-mario-advance-4-super-mario-bros-3
https://www.metacritic.com/game/dreamcast/jet-grind-radio
https://www.metacritic.com/game/pc/grim-fandango
https://www.metacritic.com/game/dreamcast/resident-evil-code-veronica
https://www.metacritic.com/game/pc/diablo
https://www.metacritic.com/game/playstation-2/metal-gear-solid-3-subsistence
https://www.metacritic.com/game/playstation-3/metal-gear-solid-4-guns-of-the-patriots
https://www.metacritic.com/game/pc/sid-meiers-civilization-iv
https://www.metacritic.com/game/playstation-2/virtua-fighter-4
https://www.metacritic.com/game/nintendo-64/super-mario-64
https://www.metacritic.com/game/wii/super-smash-bros-brawl
https://www.metacritic.com/game/pc/company-of-heroes
https://www.metacritic.com/game/playstation/gran-turismo-2
https://www.metacritic.com/game/playstation-4/the-last-of-us-part-ii
https://www.metacritic.com/game/pc/half-life-alyx
https://www.metacritic.com/game/pc/divinity-original-sin-ii
https://www.metacritic.com/game/pc/unreal-tournament-2004
https://www.metacritic.com/game/playstation-2/god-of-war-ii
https://www.metacritic.com/game/wii-u/super-mario-3d-world
https://www.metacritic.com/game/pc/starcraft-ii-wings-of-liberty
https://www.metacritic.com/game/pc/minecraft
https://www.metacritic.com/game/playstation-vita/persona-4-golden
https://www.metacritic.com/game/playstation-4/persona-5
https://www.metacritic.com/game/dreamcast/quake-iii-arena
https://www.metacritic.com/game/pc/homeworld
https://www.metacritic.com/game/xbox-360/gears-of-war-2
https://www.metacritic.com/game/playstation-2/world-soccer-winning-eleven-6-international
https://www.metacritic.com/game/dreamcast/skies-of-arcadia
https://www.metacritic.com/game/wii/the-legend-of-zelda-skyward-sword
https://www.metacritic.com/game/game-boy-advance/mario-kart-super-circuit
https://www.metacritic.com/game/dreamcast/test-drive-le-mans
https://www.metacritic.com/game/dreamcast/nba-2k1
https://www.metacritic.com/game/playstation-2/virtua-fighter-4-evolution
https://www.metacritic.com/game/playstation-4/uncharted-4-a-thiefs-end
https://www.metacritic.com/game/switch/super-smash-bros-ultimate
https://www.metacritic.com/game/nintendo-64/paper-mario
https://www.metacritic.com/game/playstation/wipeout-xl
https://www.metacritic.com/game/pc/world-of-warcraft
https://www.metacritic.com/game/ds/flipnote-studio
https://www.metacritic.com/game/playstation-3/god-of-war-iii
https://www.metacritic.com/game/playstation-2/nhl-2002
https://www.metacritic.com/game/playstation-3/uncharted-3-drakes-deception
https://www.metacritic.com/game/playstation-4/bloodborne
https://www.metacritic.com/game/gamecube/eternal-darkness-sanitys-requiem
https://www.metacritic.com/game/pc/warcraft-iii-reign-of-chaos
https://www.metacritic.com/game/pc/sid-meiers-gettysburg!
https://www.metacritic.com/game/xbox/forza-motorsport
https://www.metacritic.com/game/game-boy-advance/advance-wars
https://www.metacritic.com/game/playstation/vagrant-story
https://www.metacritic.com/game/pc/team-fortress-2
https://www.metacritic.com/game/pc/system-shock-2
https://www.metacritic.com/game/playstation-2/final-fantasy-xii
https://www.metacritic.com/game/game-boy-advance/super-mario-world-super-mario-advance-2
https://www.metacritic.com/game/gamecube/super-smash-bros-melee
https://www.metacritic.com/game/pc/rome-total-war
https://www.metacritic.com/game/xbox-360/forza-motorsport-3
https://www.metacritic.com/game/gamecube/super-mario-sunshine
https://www.metacritic.com/game/playstation/tony-hawks-pro-skater
https://www.metacritic.com/game/pc/thief-the-dark-project
https://www.metacritic.com/game/3ds/fire-emblem-awakening
https://www.metacritic.com/game/pc/age-of-empires-ii-the-age-of-kings
https://www.metacritic.com/game/playstation-2/final-fantasy-x
